product_id,product_name,product_season,ListPurchasePrice,ListSellingPrice
112,TransformatorReläProgrammering,General,96.00622186188076,124.9462502224682
113,BatteriTransformatorMotor,General,76.13653187989735,92.67460421550547
114,VäxellådaFjärrkontrollPump,General,83.26404289495267,102.71237161524698
115,AnslutningarAutomatiseringRelä,General,59.686919189784064,66.7531284396283
116,AxelKondensatorFjärrkontroll,General,70.04243712558808,120.43476873009139
117,KabelDiagnosverktygStrömbrytare,General,77.80564806352035,83.15410788692036
118,FläktVentilDriftsystem,General,50.21369282725908,61.95841168763582
119,DiagnosverktygSensorRelä,General,68.08454415760133,83.4435272315506
120,Skärm/DisplaySensorPump,General,87.74894540784007,88.17853769379825
121,MikrokontrollerVäxellådaTransformator,General,55.08812788382764,66.31699559921697
122,TrådlöstAnslutningarTrådlöst,General,68.81304555956716,102.42195952066197
123,LEDAnslutningarRelä,General,62.167314427942,63.23528042411858
124,PumpVentilAxel,General,52.0156485248823,56.31651955868605
125,DiagnosverktygAxelFjärrkontroll,General,66.41321832077452,70.50231482516016
