InventoryMovementKey,MovementDate,ProductN,UnitsIn,UnitsOut,UnitsBalance
308,2017-01-03,20,17,0,51
309,2017-01-03,20,0,2,49
310,2017-01-03,21,0,2,28
311,2017-01-03,22,17,0,34
312,2017-01-03,23,0,2,12
313,2017-01-03,24,16,0,16
314,2017-01-03,26,0,2,9
315,2017-01-03,27,0,1,32
316,2017-01-03,28,13,0,26
317,2017-01-03,28,0,2,24
318,2017-01-03,30,0,2,29
319,2017-01-03,31,0,2,8
320,2017-01-03,32,0,2,8
321,2017-01-03,33,12,0,12
322,2017-01-03,33,0,1,11
323,2017-01-03,34,13,0,50
324,2017-01-03,35,16,0,16
325,2017-01-03,35,0,1,15
326,2017-01-03,36,0,2,27
327,2017-01-03,39,13,0,13
328,2017-01-03,41,0,2,32
329,2017-01-03,42,20,0,20
330,2017-01-03,43,11,0,26
331,2017-01-03,43,0,2,24
332,2017-01-03,44,14,0,44
333,2017-01-03,44,0,2,42
334,2017-01-03,45,10,0,23
335,2017-01-03,46,0,1,11
336,2017-01-03,47,19,0,32
337,2017-01-03,47,0,2,30
338,2017-01-03,48,20,0,20
339,2017-01-03,48,0,1,19
340,2017-01-03,49,0,1,27
341,2017-01-03,51,19,0,38
342,2017-01-03,51,0,2,36
343,2017-01-03,55,0,2,12
344,2017-01-03,56,0,1,15
345,2017-01-03,57,20,0,38
346,2017-01-03,57,0,1,37
347,2017-01-03,58,0,1,28
348,2017-01-03,59,12,0,20
349,2017-01-03,59,0,2,18
350,2017-01-03,60,0,1,12
351,2017-01-03,61,14,0,14
352,2017-01-03,61,0,2,12
353,2017-01-03,62,0,2,22
354,2017-01-03,63,19,0,47
355,2017-01-03,66,0,2,7
356,2017-01-03,67,12,0,12
357,2017-01-03,69,0,2,11
358,2017-01-03,70,10,0,27
359,2017-01-03,71,0,1,11
360,2017-01-03,72,0,1,28
361,2017-01-03,73,17,0,31
362,2017-01-03,74,0,2,28
363,2017-01-03,75,0,2,26
364,2017-01-03,76,12,0,27
365,2017-01-03,76,0,2,25
366,2017-01-03,77,16,0,40
367,2017-01-03,78,19,0,28
368,2017-01-03,78,0,2,26
369,2017-01-03,79,20,0,20
370,2017-01-03,79,0,2,18
371,2017-01-03,80,18,0,18
372,2017-01-03,83,20,0,51
373,2017-01-03,84,14,0,28
374,2017-01-03,85,19,0,45
375,2017-01-03,85,0,2,43
376,2017-01-03,85,0,3,40
377,2017-01-03,86,15,0,43
378,2017-01-03,86,0,3,40
379,2017-01-03,89,11,0,36
380,2017-01-03,91,15,0,15
381,2017-01-03,91,0,2,13
382,2017-01-03,91,0,1,12
383,2017-01-03,92,12,0,38
384,2017-01-03,92,0,1,37
385,2017-01-03,92,0,2,35
386,2017-01-03,95,0,2,11
387,2017-01-03,95,0,2,9
388,2017-01-03,96,10,0,10
389,2017-01-03,96,0,3,7
390,2017-01-03,98,0,2,9
391,2017-01-03,98,0,3,6
392,2017-01-03,100,17,0,28
393,2017-01-03,100,0,3,25
394,2017-01-03,100,0,2,23
395,2017-01-03,102,12,0,12
396,2017-01-03,102,0,3,9
397,2017-01-03,102,0,4,5
398,2017-01-03,102,0,4,1
399,2017-01-03,103,10,0,10
400,2017-01-03,103,0,5,5
401,2017-01-03,105,0,4,2
402,2017-01-03,105,0,2,0
403,2017-01-03,107,17,0,17
404,2017-01-03,107,0,1,16
405,2017-01-03,107,0,6,10
406,2017-01-03,107,0,5,5
407,2017-01-03,107,0,3,2
408,2017-01-03,108,0,4,0
409,2017-01-03,109,0,6,10
410,2017-01-03,109,0,3,7
411,2017-01-03,109,0,7,0
412,2017-01-03,110,0,6,9
413,2017-01-03,110,0,3,6
414,2017-01-03,110,0,6,0
415,2017-01-03,111,14,0,14
416,2017-01-03,111,0,3,11
417,2017-01-03,111,0,6,5
418,2017-01-03,113,0,8,5
419,2017-01-03,113,0,4,1
420,2017-01-03,115,14,0,19
421,2017-01-03,115,0,1,18
422,2017-01-03,119,17,0,27
423,2017-01-03,119,0,2,25
424,2017-01-03,119,0,5,20
425,2017-01-03,120,16,0,16
426,2017-01-03,120,0,8,8
427,2017-01-03,121,17,0,17
428,2017-01-03,121,0,5,12
429,2017-01-03,121,0,2,10
430,2017-01-03,121,0,3,7
431,2017-01-03,121,0,7,0
432,2017-01-03,122,13,0,13
433,2017-01-03,122,0,1,12
434,2017-01-03,122,0,5,7
435,2017-01-03,123,14,0,14
436,2017-01-03,123,0,5,9
437,2017-01-03,123,0,3,6
438,2017-01-03,124,20,0,24
439,2017-01-03,124,0,1,23
440,2017-01-03,124,0,8,15
441,2017-01-03,124,0,8,7
442,2017-01-03,124,0,2,5
443,2017-01-03,124,0,5,0
444,2017-01-03,125,20,0,21
445,2017-01-03,125,0,5,16
446,2017-01-03,125,0,5,11
447,2017-01-03,125,0,1,10
448,2017-01-03,125,0,8,2
449,2017-01-03,125,0,2,0
450,2017-01-04,1,0,1,12
451,2017-01-04,2,12,0,47
452,2017-01-04,2,0,1,46
453,2017-01-04,4,0,2,24
454,2017-01-04,5,10,0,30
455,2017-01-04,6,15,0,29
456,2017-01-04,7,0,1,23
457,2017-01-04,8,16,0,56
458,2017-01-04,9,13,0,35
459,2017-01-04,9,0,1,34
460,2017-01-04,11,13,0,13
461,2017-01-04,11,0,2,11
462,2017-01-04,12,12,0,12
463,2017-01-04,13,15,0,48
464,2017-01-04,13,0,1,47
465,2017-01-04,15,12,0,12
466,2017-01-04,18,0,1,25
467,2017-01-04,20,15,0,64
468,2017-01-04,20,0,1,63
469,2017-01-04,21,18,0,46
470,2017-01-04,21,0,2,44
471,2017-01-04,24,0,2,14
472,2017-01-04,25,15,0,23
473,2017-01-04,25,0,2,21
474,2017-01-04,26,17,0,26
475,2017-01-04,26,0,2,24
476,2017-01-04,27,0,1,31
477,2017-01-04,28,12,0,36
478,2017-01-04,28,0,1,35
479,2017-01-04,29,14,0,27
480,2017-01-04,29,0,1,26
481,2017-01-04,30,0,1,28
482,2017-01-04,32,19,0,27
483,2017-01-04,32,0,1,26
484,2017-01-04,33,0,2,9
485,2017-01-04,34,19,0,69
486,2017-01-04,34,0,1,68
487,2017-01-04,35,18,0,33
488,2017-01-04,36,0,2,25
489,2017-01-04,37,19,0,35
490,2017-01-04,39,0,2,11
491,2017-01-04,40,20,0,20
492,2017-01-04,41,20,0,52
493,2017-01-04,42,14,0,34
494,2017-01-04,44,14,0,56
495,2017-01-04,45,19,0,42
496,2017-01-04,45,0,2,40
497,2017-01-04,46,10,0,21
498,2017-01-04,48,19,0,38
499,2017-01-04,50,14,0,38
500,2017-01-04,50,0,2,36
501,2017-01-04,51,11,0,47
502,2017-01-04,51,0,2,45
503,2017-01-04,52,13,0,30
504,2017-01-04,52,0,2,28
505,2017-01-04,54,17,0,33
506,2017-01-04,54,0,1,32
507,2017-01-04,55,14,0,26
508,2017-01-04,56,14,0,29
509,2017-01-04,56,0,1,28
510,2017-01-04,58,0,1,27
511,2017-01-04,59,20,0,38
512,2017-01-04,59,0,1,37
513,2017-01-04,60,19,0,31
514,2017-01-04,60,0,2,29
515,2017-01-04,61,0,1,11
516,2017-01-04,62,0,2,20
517,2017-01-04,63,20,0,67
518,2017-01-04,64,12,0,12
519,2017-01-04,64,0,2,10
520,2017-01-04,65,19,0,36
521,2017-01-04,65,0,2,34
522,2017-01-04,67,18,0,30
523,2017-01-04,68,0,2,29
524,2017-01-04,69,0,2,9
525,2017-01-04,71,0,2,9
526,2017-01-04,72,0,1,27
527,2017-01-04,73,15,0,46
528,2017-01-04,73,0,2,44
529,2017-01-04,74,16,0,44
530,2017-01-04,74,0,2,42
531,2017-01-04,75,19,0,45
532,2017-01-04,75,0,1,44
533,2017-01-04,76,0,2,23
534,2017-01-04,76,0,2,21
535,2017-01-04,77,12,0,52
536,2017-01-04,77,0,3,49
537,2017-01-04,78,20,0,46
538,2017-01-04,78,0,2,44
539,2017-01-04,78,0,3,41
540,2017-01-04,79,17,0,35
541,2017-01-04,79,0,1,34
542,2017-01-04,79,0,2,32
543,2017-01-04,80,0,1,17
544,2017-01-04,81,15,0,30
545,2017-01-04,81,0,1,29
546,2017-01-04,83,10,0,61
547,2017-01-04,83,0,3,58
548,2017-01-04,83,0,2,56
549,2017-01-04,84,16,0,44
550,2017-01-04,84,0,3,41
551,2017-01-04,84,0,2,39
552,2017-01-04,85,0,1,39
553,2017-01-04,86,10,0,50
554,2017-01-04,86,0,3,47
555,2017-01-04,86,0,2,45
556,2017-01-04,87,11,0,11
557,2017-01-04,88,12,0,37
558,2017-01-04,89,14,0,50
559,2017-01-04,90,11,0,38
560,2017-01-04,90,0,3,35
561,2017-01-04,90,0,1,34
562,2017-01-04,92,0,3,32
563,2017-01-04,94,0,3,15
564,2017-01-04,95,19,0,28
565,2017-01-04,95,0,3,25
566,2017-01-04,96,0,2,5
567,2017-01-04,97,18,0,18
568,2017-01-04,98,0,2,4
569,2017-01-04,98,0,1,3
570,2017-01-04,99,0,3,9
571,2017-01-04,100,17,0,40
572,2017-01-04,100,0,1,39
573,2017-01-04,101,12,0,12
574,2017-01-04,101,0,4,8
575,2017-01-04,101,0,1,7
576,2017-01-04,101,0,7,0
577,2017-01-04,102,11,0,12
578,2017-01-04,102,0,4,8
579,2017-01-04,102,0,2,6
580,2017-01-04,103,12,0,17
581,2017-01-04,103,0,1,16
582,2017-01-04,103,0,7,9
583,2017-01-04,103,0,4,5
584,2017-01-04,103,0,5,0
585,2017-01-04,105,14,0,14
586,2017-01-04,105,0,3,11
587,2017-01-04,107,15,0,17
588,2017-01-04,107,0,8,9
589,2017-01-04,107,0,3,6
590,2017-01-04,111,0,4,1
591,2017-01-04,111,0,1,0
592,2017-01-04,113,0,1,0
593,2017-01-04,115,0,1,17
594,2017-01-04,115,0,1,16
595,2017-01-04,115,0,8,8
596,2017-01-04,115,0,8,0
597,2017-01-04,116,17,0,17
598,2017-01-04,116,0,1,16
599,2017-01-04,116,0,6,10
600,2017-01-04,116,0,1,9
601,2017-01-04,117,11,0,11
602,2017-01-04,117,0,4,7
603,2017-01-04,118,13,0,13
604,2017-01-04,118,0,4,9
605,2017-01-04,118,0,4,5
606,2017-01-04,118,0,5,0
607,2017-01-04,119,0,8,12
608,2017-01-04,119,0,5,7
609,2017-01-04,119,0,6,1
610,2017-01-04,120,13,0,21
611,2017-01-04,120,0,5,16
612,2017-01-04,120,0,6,10
613,2017-01-04,121,16,0,16
614,2017-01-04,121,0,3,13
615,2017-01-04,121,0,2,11
616,2017-01-04,121,0,7,4
617,2017-01-04,121,0,1,3
618,2017-01-04,121,0,2,1
619,2017-01-04,122,0,2,5
620,2017-01-04,122,0,1,4
621,2017-01-04,123,11,0,17
622,2017-01-04,123,0,8,9
623,2017-01-04,124,20,0,20
624,2017-01-04,124,0,2,18
625,2017-01-05,1,20,0,32
626,2017-01-05,3,15,0,15
627,2017-01-05,4,18,0,42
628,2017-01-05,4,0,1,41
629,2017-01-05,5,0,1,29
630,2017-01-05,11,13,0,24
631,2017-01-05,12,15,0,27
632,2017-01-05,14,11,0,39
633,2017-01-05,15,12,0,24
634,2017-01-05,15,0,1,23
635,2017-01-05,20,0,1,62
636,2017-01-05,23,0,1,11
637,2017-01-05,24,12,0,26
638,2017-01-05,24,0,2,24
639,2017-01-05,26,18,0,42
640,2017-01-05,26,0,1,41
641,2017-01-05,27,0,1,30
642,2017-01-05,28,15,0,50
643,2017-01-05,28,0,1,49
644,2017-01-05,30,0,2,26
645,2017-01-05,31,0,2,6
646,2017-01-05,34,11,0,79
647,2017-01-05,34,0,2,77
648,2017-01-05,35,0,2,31
649,2017-01-05,36,0,1,24
650,2017-01-05,39,0,1,10
651,2017-01-05,40,19,0,39
652,2017-01-05,40,0,2,37
653,2017-01-05,41,10,0,62
654,2017-01-05,41,0,1,61
655,2017-01-05,43,0,1,23
656,2017-01-05,45,15,0,55
657,2017-01-05,46,12,0,33
658,2017-01-05,47,0,1,29
659,2017-01-05,48,20,0,58
660,2017-01-05,49,10,0,37
661,2017-01-05,50,16,0,52
662,2017-01-05,51,11,0,56
663,2017-01-05,51,0,1,55
664,2017-01-05,52,18,0,46
665,2017-01-05,56,14,0,42
666,2017-01-05,57,17,0,54
667,2017-01-05,59,16,0,53
668,2017-01-05,60,19,0,48
669,2017-01-05,60,0,2,46
670,2017-01-05,63,11,0,78
671,2017-01-05,64,0,1,9
672,2017-01-05,65,0,2,32
673,2017-01-05,66,18,0,25
674,2017-01-05,66,0,1,24
675,2017-01-05,67,0,2,28
676,2017-01-05,68,10,0,39
677,2017-01-05,69,0,2,7
678,2017-01-05,70,0,1,26
679,2017-01-05,71,0,1,8
680,2017-01-05,72,0,1,26
681,2017-01-05,73,16,0,60
682,2017-01-05,74,19,0,61
683,2017-01-05,74,0,2,59
684,2017-01-05,75,17,0,61
685,2017-01-05,76,0,2,19
686,2017-01-05,77,0,2,47
687,2017-01-05,77,0,2,45
688,2017-01-05,78,0,2,39
689,2017-01-05,79,0,2,30
690,2017-01-05,79,0,2,28
691,2017-01-05,80,0,1,16
692,2017-01-05,80,0,1,15
693,2017-01-05,81,10,0,39
694,2017-01-05,81,0,3,36
695,2017-01-05,81,0,1,35
696,2017-01-05,82,11,0,11
697,2017-01-05,83,11,0,67
698,2017-01-05,84,19,0,58
699,2017-01-05,84,0,1,57
700,2017-01-05,85,10,0,49
701,2017-01-05,85,0,1,48
702,2017-01-05,86,0,2,43
703,2017-01-05,86,0,1,42
704,2017-01-05,87,0,1,10
705,2017-01-05,87,0,1,9
706,2017-01-05,88,11,0,48
707,2017-01-05,88,0,2,46
708,2017-01-05,88,0,1,45
709,2017-01-05,89,0,3,47
710,2017-01-05,89,0,1,46
711,2017-01-05,90,19,0,53
712,2017-01-05,90,0,1,52
713,2017-01-05,90,0,2,50
714,2017-01-05,91,0,3,9
715,2017-01-05,91,0,3,6
716,2017-01-05,92,0,3,29
717,2017-01-05,94,15,0,30
718,2017-01-05,94,0,3,27
719,2017-01-05,94,0,1,26
720,2017-01-05,98,12,0,15
721,2017-01-05,98,0,2,13
722,2017-01-05,99,14,0,23
723,2017-01-05,100,15,0,54
724,2017-01-05,100,0,3,51
725,2017-01-05,100,0,3,48
726,2017-01-05,102,18,0,24
727,2017-01-05,102,0,8,16
728,2017-01-05,102,0,2,14
729,2017-01-05,102,0,5,9
730,2017-01-05,105,0,6,5
731,2017-01-05,105,0,5,0
732,2017-01-05,107,15,0,21
733,2017-01-05,107,0,5,16
734,2017-01-05,107,0,6,10
735,2017-01-05,107,0,4,6
736,2017-01-05,107,0,5,1
737,2017-01-05,109,16,0,16
738,2017-01-05,109,0,5,11
739,2017-01-05,109,0,3,8
740,2017-01-05,110,16,0,16
741,2017-01-05,110,0,8,8
742,2017-01-05,110,0,6,2
743,2017-01-05,110,0,2,0
744,2017-01-05,111,17,0,17
745,2017-01-05,111,0,6,11
746,2017-01-05,112,20,0,20
747,2017-01-05,112,0,5,15
748,2017-01-05,113,15,0,15
749,2017-01-05,113,0,8,7
750,2017-01-05,113,0,7,0
751,2017-01-05,114,10,0,10
752,2017-01-05,114,0,7,3
753,2017-01-05,114,0,1,2
754,2017-01-05,114,0,2,0
755,2017-01-05,115,18,0,18
756,2017-01-05,115,0,6,12
757,2017-01-05,115,0,1,11
758,2017-01-05,115,0,5,6
759,2017-01-05,116,0,4,5
760,2017-01-05,116,0,3,2
761,2017-01-05,117,12,0,19
762,2017-01-05,117,0,5,14
763,2017-01-05,117,0,8,6
764,2017-01-05,118,13,0,13
765,2017-01-05,118,0,7,6
766,2017-01-05,119,0,1,0
767,2017-01-05,120,17,0,27
768,2017-01-05,120,0,1,26
769,2017-01-05,120,0,2,24
770,2017-01-05,120,0,4,20
771,2017-01-05,120,0,3,17
772,2017-01-05,120,0,8,9
773,2017-01-05,121,19,0,20
774,2017-01-05,121,0,5,15
775,2017-01-05,121,0,3,12
776,2017-01-05,121,0,1,11
777,2017-01-05,121,0,8,3
778,2017-01-05,121,0,2,1
779,2017-01-05,122,0,2,2
780,2017-01-05,122,0,2,0
781,2017-01-05,123,0,6,3
782,2017-01-05,123,0,3,0
783,2017-01-05,124,15,0,33
784,2017-01-05,124,0,8,25
785,2017-01-05,124,0,2,23
786,2017-01-05,124,0,3,20
787,2017-01-05,124,0,5,15
788,2017-01-06,1,10,0,42
789,2017-01-06,1,0,1,41
790,2017-01-06,2,18,0,64
791,2017-01-06,3,19,0,34
792,2017-01-06,3,0,2,32
793,2017-01-06,4,0,2,39
794,2017-01-06,5,0,1,28
795,2017-01-06,6,17,0,46
796,2017-01-06,6,0,2,44
797,2017-01-06,7,10,0,33
798,2017-01-06,7,0,2,31
799,2017-01-06,9,11,0,45
800,2017-01-06,11,20,0,44
801,2017-01-06,12,11,0,38
802,2017-01-06,13,17,0,64
803,2017-01-06,14,0,1,38
804,2017-01-06,15,19,0,42
805,2017-01-06,16,17,0,45
806,2017-01-06,16,0,2,43
807,2017-01-06,17,15,0,34
808,2017-01-06,18,17,0,42
809,2017-01-06,18,0,2,40
810,2017-01-06,19,19,0,34
811,2017-01-06,20,18,0,80
812,2017-01-06,21,0,2,42
813,2017-01-06,22,15,0,49
814,2017-01-06,22,0,2,47
815,2017-01-06,23,14,0,25
816,2017-01-06,24,16,0,40
817,2017-01-06,24,0,2,38
818,2017-01-06,25,0,2,19
