product_id,product_name,product_season,ListPurchasePrice,ListSellingPrice
102,MikrokontrollerAnslutningarMotor,General,89.88307909760036,94.43647839686717
103,TransformatorTrådlöstVentil,General,54.54308663500064,56.6813497552288
104,DiagnosverktygVentilVäxellåda,General,52.60750987443996,52.72400046005934
105,PumpResistorKrets,General,82.22804273342534,84.1329846066325
106,BatteriFjärrkontrollMotor,General,76.81444950486555,82.82864939972528
107,MotorKretsVäxellåda,General,54.54594927322688,54.665428636439806
108,MikrokontrollerTrådlöstKrets,General,54.63349213466174,54.83525352243252
109,TransformatorFjärrkontrollKondensator,General,99.74637321922506,100.61079302243567
110,LEDDiagnosverktygAnslutningar,General,59.97061681200924,65.75765049613155
111,KondensatorStrömbrytareMotor,General,89.84769689213165,90.64637958239463
112,TransformatorReläProgrammering,General,99.46814540788078,100.86109861241094
113,BatteriTransformatorMotor,General,79.18912445831394,86.35285176978229
114,VäxellådaFjärrkontrollPump,General,99.7234686016022,102.18411473071924
115,AnslutningarAutomatiseringRelä,General,78.84847076423735,81.6261404390446
116,AxelKondensatorFjärrkontroll,General,90.31399201355,94.59739581731513
117,KabelDiagnosverktygStrömbrytare,General,79.70123958526051,91.88476033386169
118,FläktVentilDriftsystem,General,91.83740052268122,92.34049417205499
119,DiagnosverktygSensorRelä,General,68.77619048933937,74.856682467369
120,Skärm/DisplaySensorPump,General,65.41178255363353,76.46950422191894
121,MikrokontrollerVäxellådaTransformator,General,92.24370689160841,98.13895195439106
122,TrådlöstAnslutningarTrådlöst,General,87.46375990256931,87.81121206781833
123,LEDAnslutningarRelä,General,63.82122000055131,67.61708169841633
124,PumpVentilAxel,General,79.05533611656996,81.26742102205313
125,DiagnosverktygAxelFjärrkontroll,General,63.40391252707816,63.97937993825602
