InventoryMovementKey,MovementDate,ProductN,UnitsIn,UnitsOut,UnitsBalance
175,2017-01-02,51,18,0,30
176,2017-01-02,51,0,2,28
177,2017-01-02,52,13,0,13
178,2017-01-02,53,12,0,12
179,2017-01-02,54,12,0,12
180,2017-01-02,54,0,2,10
181,2017-01-02,55,10,0,10
182,2017-01-02,55,0,1,9
183,2017-01-02,60,17,0,37
184,2017-01-02,60,0,2,35
185,2017-01-02,62,12,0,12
186,2017-01-02,62,0,1,11
187,2017-01-02,63,12,0,22
188,2017-01-02,66,14,0,24
189,2017-01-02,68,15,0,15
190,2017-01-02,68,0,2,13
191,2017-01-02,71,12,0,26
192,2017-01-02,72,16,0,16
193,2017-01-02,72,0,1,15
194,2017-01-02,73,13,0,13
195,2017-01-02,75,12,0,12
196,2017-01-02,76,14,0,23
197,2017-01-02,76,0,3,20
198,2017-01-02,76,0,3,17
199,2017-01-02,77,18,0,26
200,2017-01-02,77,0,1,25
201,2017-01-02,77,0,2,23
202,2017-01-02,78,11,0,11
203,2017-01-02,78,0,1,10
204,2017-01-02,78,0,2,8
205,2017-01-02,80,20,0,20
206,2017-01-02,82,0,3,10
207,2017-01-02,82,0,1,9
208,2017-01-02,83,0,3,12
209,2017-01-02,85,10,0,27
210,2017-01-02,85,0,1,26
211,2017-01-02,85,0,2,24
212,2017-01-02,91,17,0,17
213,2017-01-02,91,0,1,16
214,2017-01-02,91,0,2,14
215,2017-01-02,92,11,0,31
216,2017-01-02,95,16,0,16
217,2017-01-02,95,0,3,13
218,2017-01-02,95,0,2,11
219,2017-01-02,97,17,0,17
220,2017-01-02,98,12,0,12
221,2017-01-02,98,0,1,11
222,2017-01-02,98,0,3,8
223,2017-01-02,101,11,0,11
224,2017-01-02,101,0,8,3
225,2017-01-02,101,0,3,0
226,2017-01-02,102,0,1,8
227,2017-01-02,102,0,4,4
228,2017-01-02,103,0,2,7
229,2017-01-02,103,0,4,3
230,2017-01-02,104,16,0,30
231,2017-01-02,104,0,1,29
232,2017-01-02,105,11,0,14
233,2017-01-02,105,0,8,6
234,2017-01-02,105,0,5,1
235,2017-01-02,105,0,1,0
236,2017-01-02,106,18,0,18
237,2017-01-02,106,0,7,11
238,2017-01-02,106,0,1,10
239,2017-01-02,106,0,6,4
240,2017-01-02,106,0,4,0
241,2017-01-02,108,15,0,17
242,2017-01-02,108,0,2,15
243,2017-01-02,108,0,4,11
244,2017-01-02,110,0,8,7
245,2017-01-02,110,0,1,6
246,2017-01-02,110,0,3,3
247,2017-01-02,110,0,2,1
248,2017-01-02,110,0,1,0
249,2017-01-02,112,10,0,10
250,2017-01-02,112,0,6,4
251,2017-01-02,112,0,4,0
252,2017-01-02,115,18,0,18
253,2017-01-02,115,0,4,14
254,2017-01-02,115,0,8,6
255,2017-01-02,115,0,1,5
256,2017-01-02,115,0,2,3
257,2017-01-02,115,0,3,0
258,2017-01-02,116,20,0,29
259,2017-01-02,116,0,7,22
260,2017-01-02,117,17,0,17
261,2017-01-02,117,0,7,10
262,2017-01-02,117,0,4,6
263,2017-01-02,118,0,3,1
264,2017-01-02,119,10,0,21
265,2017-01-02,119,0,4,17
266,2017-01-02,119,0,6,11
267,2017-01-02,119,0,8,3
268,2017-01-02,119,0,1,2
269,2017-01-02,119,0,2,0
270,2017-01-02,120,19,0,19
271,2017-01-02,120,0,1,18
272,2017-01-02,122,12,0,12
273,2017-01-02,122,0,2,10
274,2017-01-02,122,0,2,8
275,2017-01-02,122,0,6,2
276,2017-01-02,122,0,2,0
277,2017-01-02,123,12,0,12
278,2017-01-02,123,0,6,6
279,2017-01-02,123,0,4,2
280,2017-01-02,123,0,2,0
281,2017-01-02,124,14,0,25
282,2017-01-02,124,0,2,23
283,2017-01-02,124,0,4,19
284,2017-01-02,124,0,4,15
285,2017-01-02,124,0,1,14
286,2017-01-03,2,15,0,43
287,2017-01-03,4,13,0,13
288,2017-01-03,5,15,0,34
289,2017-01-03,5,0,1,33
290,2017-01-03,6,20,0,50
291,2017-01-03,6,0,2,48
292,2017-01-03,7,15,0,26
293,2017-01-03,7,0,2,24
294,2017-01-03,8,0,1,23
295,2017-01-03,9,19,0,37
296,2017-01-03,9,0,2,35
297,2017-01-03,10,19,0,50
298,2017-01-03,11,10,0,20
299,2017-01-03,12,0,2,12
300,2017-01-03,14,14,0,14
301,2017-01-03,15,18,0,32
302,2017-01-03,15,0,2,30
303,2017-01-03,16,0,1,31
304,2017-01-03,17,0,2,29
305,2017-01-03,19,0,1,15
306,2017-01-03,20,12,0,19
307,2017-01-03,20,0,2,17
308,2017-01-03,22,16,0,16
309,2017-01-03,22,0,1,15
310,2017-01-03,24,0,1,6
311,2017-01-03,25,12,0,12
312,2017-01-03,28,14,0,14
313,2017-01-03,28,0,2,12
314,2017-01-03,29,20,0,20
315,2017-01-03,29,0,2,18
316,2017-01-03,30,13,0,33
317,2017-01-03,31,16,0,35
318,2017-01-03,31,0,1,34
319,2017-01-03,32,0,2,13
320,2017-01-03,33,11,0,27
321,2017-01-03,33,0,1,26
322,2017-01-03,35,0,1,28
323,2017-01-03,38,0,2,18
324,2017-01-03,39,17,0,27
325,2017-01-03,39,0,2,25
326,2017-01-03,40,19,0,46
327,2017-01-03,41,0,1,10
328,2017-01-03,42,12,0,25
329,2017-01-03,42,0,1,24
330,2017-01-03,43,13,0,28
331,2017-01-03,45,12,0,49
332,2017-01-03,46,13,0,24
333,2017-01-03,46,0,2,22
334,2017-01-03,47,0,2,14
335,2017-01-03,48,15,0,31
336,2017-01-03,49,11,0,27
337,2017-01-03,50,13,0,30
338,2017-01-03,50,0,2,28
339,2017-01-03,51,11,0,39
340,2017-01-03,51,0,2,37
341,2017-01-03,52,14,0,27
342,2017-01-03,53,0,2,10
343,2017-01-03,54,14,0,24
344,2017-01-03,54,0,2,22
345,2017-01-03,55,0,1,8
346,2017-01-03,56,14,0,26
347,2017-01-03,58,17,0,17
348,2017-01-03,58,0,1,16
349,2017-01-03,59,0,1,7
350,2017-01-03,62,0,2,9
351,2017-01-03,63,0,1,21
352,2017-01-03,64,11,0,11
353,2017-01-03,64,0,2,9
354,2017-01-03,65,17,0,17
355,2017-01-03,66,13,0,37
356,2017-01-03,67,14,0,14
357,2017-01-03,67,0,2,12
358,2017-01-03,68,18,0,31
359,2017-01-03,69,11,0,11
360,2017-01-03,70,11,0,11
361,2017-01-03,71,18,0,44
362,2017-01-03,72,0,1,14
363,2017-01-03,76,12,0,29
364,2017-01-03,76,0,2,27
365,2017-01-03,76,0,1,26
366,2017-01-03,77,10,0,33
367,2017-01-03,80,0,3,17
368,2017-01-03,82,0,2,7
369,2017-01-03,82,0,3,4
370,2017-01-03,83,0,1,11
371,2017-01-03,83,0,2,9
372,2017-01-03,85,19,0,43
373,2017-01-03,85,0,2,41
374,2017-01-03,85,0,3,38
375,2017-01-03,86,0,3,8
376,2017-01-03,86,0,2,6
377,2017-01-03,87,10,0,10
378,2017-01-03,87,0,2,8
379,2017-01-03,87,0,3,5
380,2017-01-03,88,15,0,31
381,2017-01-03,88,0,2,29
382,2017-01-03,88,0,2,27
383,2017-01-03,90,11,0,11
384,2017-01-03,90,0,2,9
385,2017-01-03,90,0,3,6
386,2017-01-03,91,0,2,12
387,2017-01-03,92,14,0,45
388,2017-01-03,95,0,2,9
389,2017-01-03,95,0,1,8
390,2017-01-03,96,11,0,11
391,2017-01-03,96,0,1,10
392,2017-01-03,97,0,3,14
393,2017-01-03,97,0,1,13
394,2017-01-03,99,18,0,18
395,2017-01-03,99,0,2,16
396,2017-01-03,99,0,1,15
397,2017-01-03,100,17,0,17
398,2017-01-03,101,11,0,11
399,2017-01-03,101,0,2,9
400,2017-01-03,101,0,8,1
401,2017-01-03,102,0,4,0
402,2017-01-03,103,0,3,0
403,2017-01-03,104,0,2,27
404,2017-01-03,104,0,3,24
405,2017-01-03,104,0,2,22
406,2017-01-03,104,0,6,16
407,2017-01-03,106,14,0,14
408,2017-01-03,106,0,2,12
409,2017-01-03,106,0,7,5
410,2017-01-03,106,0,5,0
411,2017-01-03,107,15,0,15
412,2017-01-03,107,0,8,7
413,2017-01-03,107,0,3,4
414,2017-01-03,107,0,2,2
415,2017-01-03,108,11,0,22
416,2017-01-03,108,0,8,14
417,2017-01-03,108,0,1,13
418,2017-01-03,112,20,0,20
419,2017-01-03,112,0,6,14
420,2017-01-03,112,0,1,13
421,2017-01-03,112,0,8,5
422,2017-01-03,112,0,2,3
423,2017-01-03,112,0,1,2
424,2017-01-03,114,19,0,19
425,2017-01-03,114,0,6,13
426,2017-01-03,115,18,0,18
427,2017-01-03,115,0,1,17
428,2017-01-03,115,0,1,16
429,2017-01-03,115,0,3,13
430,2017-01-03,115,0,7,6
431,2017-01-03,115,0,2,4
432,2017-01-03,116,17,0,39
433,2017-01-03,116,0,7,32
434,2017-01-03,116,0,1,31
435,2017-01-03,116,0,7,24
436,2017-01-03,116,0,7,17
437,2017-01-03,116,0,4,13
438,2017-01-03,117,20,0,26
439,2017-01-03,117,0,4,22
440,2017-01-03,117,0,1,21
441,2017-01-03,117,0,5,16
442,2017-01-03,117,0,2,14
443,2017-01-03,118,13,0,14
444,2017-01-03,118,0,7,7
445,2017-01-03,118,0,7,0
446,2017-01-03,120,0,5,13
447,2017-01-03,124,12,0,26
448,2017-01-03,124,0,4,22
449,2017-01-03,125,14,0,14
450,2017-01-03,125,0,8,6
451,2017-01-03,125,0,4,2
452,2017-01-03,125,0,1,1
453,2017-01-03,125,0,1,0
454,2017-01-04,1,14,0,32
455,2017-01-04,1,0,1,31
456,2017-01-04,2,16,0,59
457,2017-01-04,3,0,1,16
458,2017-01-04,4,19,0,32
459,2017-01-04,5,0,1,32
460,2017-01-04,6,14,0,62
461,2017-01-04,7,0,1,23
462,2017-01-04,8,15,0,38
463,2017-01-04,8,0,2,36
464,2017-01-04,9,15,0,50
465,2017-01-04,10,12,0,62
466,2017-01-04,11,0,1,19
467,2017-01-04,12,0,1,11
468,2017-01-04,14,0,1,13
469,2017-01-04,16,0,2,29
470,2017-01-04,18,12,0,12
471,2017-01-04,19,16,0,31
472,2017-01-04,19,0,1,30
473,2017-01-04,20,18,0,35
474,2017-01-04,21,10,0,27
475,2017-01-04,21,0,2,25
476,2017-01-04,22,0,1,14
477,2017-01-04,23,13,0,13
478,2017-01-04,23,0,1,12
479,2017-01-04,24,13,0,19
480,2017-01-04,24,0,2,17
481,2017-01-04,25,16,0,28
482,2017-01-04,25,0,2,26
483,2017-01-04,26,0,2,14
484,2017-01-04,28,16,0,28
485,2017-01-04,28,0,1,27
486,2017-01-04,30,0,2,31
487,2017-01-04,31,0,2,32
488,2017-01-04,32,0,1,12
489,2017-01-04,35,0,2,26
490,2017-01-04,36,0,2,28
491,2017-01-04,37,0,2,16
492,2017-01-04,38,11,0,29
493,2017-01-04,39,20,0,45
494,2017-01-04,39,0,2,43
495,2017-01-04,40,11,0,57
496,2017-01-04,40,0,1,56
497,2017-01-04,41,0,1,9
498,2017-01-04,42,13,0,37
499,2017-01-04,43,15,0,43
500,2017-01-04,45,0,1,48
501,2017-01-04,46,19,0,41
502,2017-01-04,47,0,1,13
503,2017-01-04,48,0,2,29
504,2017-01-04,50,19,0,47
505,2017-01-04,51,0,1,36
506,2017-01-04,52,0,1,26
507,2017-01-04,53,14,0,24
508,2017-01-04,53,0,2,22
509,2017-01-04,54,20,0,42
510,2017-01-04,55,0,2,6
511,2017-01-04,56,18,0,44
512,2017-01-04,56,0,1,43
513,2017-01-04,57,18,0,18
514,2017-01-04,57,0,1,17
515,2017-01-04,58,0,1,15
516,2017-01-04,59,15,0,22
517,2017-01-04,59,0,1,21
518,2017-01-04,60,10,0,45
519,2017-01-04,62,0,1,8
520,2017-01-04,63,13,0,34
521,2017-01-04,63,0,1,33
522,2017-01-04,65,16,0,33
523,2017-01-04,65,0,1,32
524,2017-01-04,66,0,2,35
525,2017-01-04,68,13,0,44
526,2017-01-04,69,20,0,31
527,2017-01-04,70,14,0,25
528,2017-01-04,71,0,1,43
529,2017-01-04,73,0,1,12
530,2017-01-04,75,11,0,23
531,2017-01-04,76,15,0,41
532,2017-01-04,76,0,2,39
533,2017-01-04,76,0,3,36
534,2017-01-04,78,0,1,7
535,2017-01-04,80,12,0,29
536,2017-01-04,80,0,3,26
537,2017-01-04,81,15,0,15
538,2017-01-04,83,0,3,6
539,2017-01-04,84,19,0,19
540,2017-01-04,84,0,1,18
541,2017-01-04,85,11,0,49
542,2017-01-04,85,0,1,48
543,2017-01-04,86,0,3,3
544,2017-01-04,86,0,1,2
545,2017-01-04,90,0,2,4
546,2017-01-04,91,18,0,30
547,2017-01-04,91,0,2,28
548,2017-01-04,92,0,2,43
549,2017-01-04,93,16,0,16
550,2017-01-04,93,0,1,15
551,2017-01-04,93,0,1,14
552,2017-01-04,95,0,2,6
553,2017-01-04,95,0,1,5
554,2017-01-04,96,14,0,24
555,2017-01-04,96,0,3,21
556,2017-01-04,96,0,3,18
557,2017-01-04,97,15,0,28
558,2017-01-04,98,13,0,21
559,2017-01-04,99,17,0,32
560,2017-01-04,99,0,3,29
561,2017-01-04,99,0,1,28
562,2017-01-04,100,0,2,15
563,2017-01-04,101,13,0,14
564,2017-01-04,101,0,2,12
565,2017-01-04,101,0,4,8
566,2017-01-04,101,0,6,2
567,2017-01-04,104,10,0,26
568,2017-01-04,104,0,1,25
569,2017-01-04,104,0,3,22
570,2017-01-04,104,0,1,21
571,2017-01-04,106,20,0,20
572,2017-01-04,106,0,3,17
573,2017-01-04,106,0,7,10
574,2017-01-04,106,0,2,8
575,2017-01-04,107,0,2,0
576,2017-01-04,108,16,0,29
577,2017-01-04,108,0,1,28
578,2017-01-04,108,0,8,20
579,2017-01-04,108,0,2,18
580,2017-01-04,108,0,5,13
581,2017-01-04,108,0,3,10
582,2017-01-04,110,14,0,14
583,2017-01-04,110,0,7,7
584,2017-01-04,110,0,7,0
585,2017-01-04,111,19,0,19
586,2017-01-04,111,0,7,12
587,2017-01-04,111,0,6,6
588,2017-01-04,112,0,2,0
589,2017-01-04,114,13,0,26
590,2017-01-04,114,0,8,18
591,2017-01-04,115,0,4,0
592,2017-01-04,116,0,5,8
593,2017-01-04,116,0,2,6
594,2017-01-04,117,0,3,11
595,2017-01-04,117,0,6,5
596,2017-01-04,117,0,5,0
597,2017-01-04,118,10,0,10
598,2017-01-04,118,0,1,9
599,2017-01-04,118,0,1,8
600,2017-01-04,118,0,8,0
601,2017-01-04,120,0,5,8
602,2017-01-04,120,0,5,3
603,2017-01-04,120,0,2,1
604,2017-01-04,121,12,0,12
605,2017-01-04,121,0,6,6
606,2017-01-04,121,0,6,0
607,2017-01-04,123,19,0,19
608,2017-01-04,123,0,3,16
609,2017-01-04,123,0,7,9
610,2017-01-04,123,0,5,4
611,2017-01-04,124,12,0,34
612,2017-01-04,124,0,1,33
613,2017-01-04,124,0,4,29
614,2017-01-04,124,0,4,25
615,2017-01-04,124,0,3,22
616,2017-01-04,124,0,5,17
617,2017-01-04,125,19,0,19
618,2017-01-04,125,0,6,13
619,2017-01-05,2,0,1,58
620,2017-01-05,3,20,0,36
621,2017-01-05,3,0,2,34
622,2017-01-05,4,12,0,44
623,2017-01-05,5,0,1,31
624,2017-01-05,6,0,1,61
625,2017-01-05,7,16,0,39
626,2017-01-05,7,0,2,37
627,2017-01-05,9,0,1,49
628,2017-01-05,10,19,0,81
629,2017-01-05,11,16,0,35
630,2017-01-05,11,0,1,34
631,2017-01-05,12,0,2,9
632,2017-01-05,13,12,0,12
633,2017-01-05,15,15,0,45
634,2017-01-05,17,13,0,42
635,2017-01-05,20,0,1,34
636,2017-01-05,21,0,2,23
637,2017-01-05,22,16,0,30
638,2017-01-05,22,0,1,29
639,2017-01-05,23,19,0,31
640,2017-01-05,23,0,1,30
641,2017-01-05,24,16,0,33
642,2017-01-05,26,17,0,31
643,2017-01-05,27,10,0,42
644,2017-01-05,27,0,1,41
645,2017-01-05,29,0,2,16
646,2017-01-05,31,0,2,30
647,2017-01-05,32,13,0,25
648,2017-01-05,33,19,0,45
649,2017-01-05,34,0,1,15
650,2017-01-05,35,20,0,46
651,2017-01-05,35,0,2,44
652,2017-01-05,36,17,0,45
653,2017-01-05,37,0,2,14
654,2017-01-05,38,0,1,28
655,2017-01-05,39,0,2,41
656,2017-01-05,42,0,2,35
657,2017-01-05,43,11,0,54
658,2017-01-05,43,0,1,53
659,2017-01-05,44,17,0,26
660,2017-01-05,44,0,1,25
661,2017-01-05,45,12,0,60
662,2017-01-05,45,0,1,59
663,2017-01-05,46,16,0,57
664,2017-01-05,47,16,0,29
665,2017-01-05,48,13,0,42
666,2017-01-05,48,0,1,41
667,2017-01-05,49,16,0,43
668,2017-01-05,51,20,0,56
669,2017-01-05,52,0,1,25
670,2017-01-05,53,11,0,33
671,2017-01-05,56,14,0,57
672,2017-01-05,57,10,0,27
673,2017-01-05,57,0,1,26
674,2017-01-05,58,0,1,14
675,2017-01-05,61,15,0,15
676,2017-01-05,61,0,1,14
677,2017-01-05,63,0,1,32
678,2017-01-05,64,15,0,24
679,2017-01-05,65,13,0,45
680,2017-01-05,66,0,2,33
681,2017-01-05,68,11,0,55
682,2017-01-05,68,0,1,54
683,2017-01-05,69,11,0,42
684,2017-01-05,69,0,1,41
685,2017-01-05,70,14,0,39
686,2017-01-05,70,0,2,37
687,2017-01-05,71,0,1,42
688,2017-01-05,72,12,0,26
689,2017-01-05,73,19,0,31
690,2017-01-05,75,20,0,43
691,2017-01-05,77,17,0,50
692,2017-01-05,77,0,3,47
693,2017-01-05,78,11,0,18
694,2017-01-05,78,0,2,16
695,2017-01-05,80,13,0,39
696,2017-01-05,80,0,3,36
697,2017-01-05,81,15,0,30
698,2017-01-05,81,0,1,29
699,2017-01-05,81,0,3,26
700,2017-01-05,82,16,0,20
701,2017-01-05,82,0,1,19
702,2017-01-05,82,0,1,18
703,2017-01-05,85,0,3,45
704,2017-01-05,85,0,2,43
705,2017-01-05,86,0,1,1
706,2017-01-05,86,0,1,0
707,2017-01-05,90,0,3,1
708,2017-01-05,90,0,1,0
709,2017-01-05,91,13,0,41
710,2017-01-05,92,12,0,55
711,2017-01-05,92,0,3,52
712,2017-01-05,93,18,0,32
713,2017-01-05,93,0,3,29
714,2017-01-05,93,0,1,28
715,2017-01-05,94,18,0,18
716,2017-01-05,94,0,1,17
717,2017-01-05,95,0,1,4
718,2017-01-05,96,0,2,16
719,2017-01-05,97,13,0,41
720,2017-01-05,97,0,2,39
721,2017-01-05,97,0,3,36
722,2017-01-05,98,0,3,18
723,2017-01-05,100,0,1,14
724,2017-01-05,101,11,0,13
725,2017-01-05,101,0,3,10
726,2017-01-05,101,0,5,5
727,2017-01-05,103,18,0,18
728,2017-01-05,103,0,7,11
729,2017-01-05,103,0,2,9
730,2017-01-05,103,0,1,8
731,2017-01-05,103,0,7,1
732,2017-01-05,103,0,1,0
733,2017-01-05,104,19,0,40
734,2017-01-05,104,0,4,36
735,2017-01-05,104,0,2,34
736,2017-01-05,104,0,2,32
737,2017-01-05,104,0,7,25
738,2017-01-05,105,14,0,14
739,2017-01-05,105,0,7,7
740,2017-01-05,106,13,0,21
741,2017-01-05,106,0,7,14
742,2017-01-05,106,0,8,6
743,2017-01-05,106,0,6,0
744,2017-01-05,108,15,0,25
745,2017-01-05,108,0,3,22
746,2017-01-05,108,0,1,21
747,2017-01-05,108,0,1,20
748,2017-01-05,108,0,2,18
749,2017-01-05,108,0,6,12
750,2017-01-05,111,16,0,22
751,2017-01-05,111,0,3,19
752,2017-01-05,111,0,3,16
753,2017-01-05,111,0,1,15
754,2017-01-05,111,0,4,11
755,2017-01-05,114,0,2,16
756,2017-01-05,114,0,8,8
757,2017-01-05,116,14,0,20
758,2017-01-05,116,0,2,18
759,2017-01-05,116,0,4,14
760,2017-01-05,118,14,0,14
761,2017-01-05,118,0,2,12
762,2017-01-05,118,0,3,9
763,2017-01-05,118,0,8,1
764,2017-01-05,118,0,1,0
765,2017-01-05,119,13,0,13
766,2017-01-05,119,0,3,10
767,2017-01-05,119,0,8,2
768,2017-01-05,119,0,2,0
769,2017-01-05,120,11,0,12
770,2017-01-05,120,0,4,8
771,2017-01-05,120,0,6,2
772,2017-01-05,120,0,1,1
773,2017-01-05,120,0,1,0
774,2017-01-05,121,18,0,18
775,2017-01-05,121,0,1,17
776,2017-01-05,121,0,5,12
777,2017-01-05,121,0,5,7
778,2017-01-05,121,0,2,5
779,2017-01-05,121,0,1,4
780,2017-01-05,122,18,0,18
781,2017-01-05,122,0,6,12
782,2017-01-05,122,0,3,9
783,2017-01-05,122,0,5,4
784,2017-01-05,122,0,1,3
785,2017-01-05,123,13,0,17
786,2017-01-05,123,0,8,9
787,2017-01-05,124,19,0,36
788,2017-01-05,124,0,3,33
789,2017-01-05,124,0,8,25
790,2017-01-05,124,0,2,23
791,2017-01-05,124,0,4,19
792,2017-01-05,125,0,1,12
793,2017-01-05,125,0,7,5
794,2017-01-06,2,20,0,78
795,2017-01-06,3,13,0,47
796,2017-01-06,3,0,2,45
797,2017-01-06,4,0,1,43
798,2017-01-06,5,19,0,50
799,2017-01-06,6,0,1,60
800,2017-01-06,7,16,0,53
801,2017-01-06,8,17,0,53
802,2017-01-06,8,0,1,52
803,2017-01-06,9,14,0,63
804,2017-01-06,10,11,0,92
805,2017-01-06,10,0,1,91
806,2017-01-06,11,0,1,33
807,2017-01-06,13,0,2,10
808,2017-01-06,14,13,0,26
809,2017-01-06,14,0,2,24
810,2017-01-06,15,16,0,61
811,2017-01-06,16,0,2,27
812,2017-01-06,17,12,0,54
813,2017-01-06,19,15,0,45
814,2017-01-06,21,14,0,37
815,2017-01-06,21,0,1,36
816,2017-01-06,26,0,1,30
817,2017-01-06,27,0,2,39
818,2017-01-06,30,0,1,30
